order_id,user_id,database_user_id,problem_id,database_problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count
23071360,78708,,12865,125,1,525,顺序结构,23609,fill_in_1,1
23156816,78708,,12949,126,0,525_529,顺序结构_浮点数,219,choose_1,0
23774630,78708,,12981,128,0,531,分支结构,54651,algebra,1
23156777,78708,,13152,131,0,531_413,分支结构_字符串,4687,choose_1,0
23072474,78708,,13249,132,1,531_413,分支结构_字符串,5492,choose_1,1
23070838,78708,,13305,134,0,531_532,分支结构_数字排序,65532,choose_1,1
23156761,78708,,13409,135,1,531,分支结构,67890,choose_1,1
23069513,78708,,13432,136,1,531,分支结构,7391,choose_1,1
23156889,78708,,13513,137,1,531,分支结构,8625,choose_1,1
23775699,78708,,14443,138,0,531,分支结构,14147,algebra,1
23156809,78708,,14449,139,1,531,分支结构,9500,choose_1,1
24973762,78708,,14454,140,0,531,分支结构,9345,choose_1,2
24973209,78708,,14468,141,0,531,分支结构,53891,choose_1,1
23072670,78708,,14602,143,0,531,分支结构,5732,choose_1,1
23775812,78708,,14749,144,0,531,分支结构,9151,choose_1,1
24974065,78708,,15142,145,0,533,函数与结构体,9203,algebra,0
23070313,78708,,22756,147,0,533,函数与结构体,16411,choose_1,1
23775330,78708,,31460,148,0,533,函数与结构体,14304,choose_1,1
23156800,78708,,32558,149,0,533_534_535,函数与结构体_模拟_递归,53843,algebra,1
23156836,78708,,35857,150,0,533_534_535,函数与结构体_模拟_递归,22250,choose_1,1
24970813,78710,,1080,116,0,526,大整数加法,45044,choose_1,1
24813770,78710,,1085,117,0,525,顺序结构,5441,choose_1,1
24974169,78710,,1254,118,1,527,输入输出Scanner,164988,fill_in_1,1
24972729,78710,,12865,125,0,525,顺序结构,3898,fill_in_1,0
24973759,78710,,13080,129,0,531_499,分支结构_整数,4158,fill_in_1,0
24971292,78710,,13513,137,0,531,分支结构,50230,choose_1,1
24973409,78710,,35857,150,1,533_534_535,函数与结构体_模拟_递归,32025,choose_1,1
24978091,78714,,252,113,0,525,顺序结构,6701,algebra,0
23775752,78714,,1080,116,1,526,大整数加法,62757,choose_1,1
24815977,78714,,12949,126,0,525_529,顺序结构_浮点数,11769,choose_1,1
23775042,78714,,12978,127,0,525_499,顺序结构_整数,39771,fill_in_1,1
24816259,78714,,12981,128,0,531,分支结构,5011,algebra,1
24977267,78714,,13305,134,0,531_532,分支结构_数字排序,22159,choose_1,1
24816129,78714,,13432,136,0,531,分支结构,4460,choose_1,1
24975668,78714,,13513,137,0,531,分支结构,36650,choose_1,1
24815402,78714,,14449,139,0,531,分支结构,2491,choose_1,1
23775666,78714,,14468,141,1,531,分支结构,27060,choose_1,1
24815634,78714,,22062,146,0,533,函数与结构体,2934,choose_1,1
24976966,78714,,31460,148,1,533,函数与结构体,29904,choose_1,1
24815762,78714,,32558,149,0,533_534_535,函数与结构体_模拟_递归,13389,algebra,1
24977783,78714,,35857,150,0,533_534_535,函数与结构体_模拟_递归,32906,choose_1,1
21284226,78718,,849,115,0,413,字符串,35835,choose_1,1
21284339,78718,,12813,124,1,525_413,顺序结构_字符串,73702,fill_in_1,1
23072048,78718,,13152,131,1,531_413,分支结构_字符串,187323,choose_1,1
23073590,78718,,13305,134,1,531_532,分支结构_数字排序,83797,choose_1,1
23774399,78718,,13409,135,1,531,分支结构,144156,choose_1,1
21284152,78718,,13432,136,0,531,分支结构,58812,choose_1,1
23072716,78718,,15142,145,0,533,函数与结构体,84359,algebra,0
24976702,78719,,13152,131,1,531_413,分支结构_字符串,82228,choose_1,1
24973783,78719,,13305,134,0,531_532,分支结构_数字排序,51588,choose_1,1
24974835,78719,,14602,143,1,531,分支结构,20032,choose_1,1
23071828,78720,,12813,124,0,525_413,顺序结构_字符串,56911,fill_in_1,0
23072008,78720,,12949,126,0,525_529,顺序结构_浮点数,40131,choose_1,1
23072472,78720,,12978,127,0,525_499,顺序结构_整数,107892,fill_in_1,1
23775729,78720,,13130,130,1,531,分支结构,53273,choose_1,1
23073010,78720,,13152,131,1,531_413,分支结构_字符串,26253,choose_1,1
23775108,78720,,13249,132,1,531_413,分支结构_字符串,6204,choose_1,1
23775157,78720,,13409,135,1,531,分支结构,176285,choose_1,1
23072213,78720,,14602,143,0,531,分支结构,17276,choose_1,1
23072940,78720,,15142,145,1,533,函数与结构体,36772,algebra,1
21299755,78720,,44718,153,1,533,函数与结构体,36507,algebra,1
23073531,78724,,810,114,0,525,顺序结构,21212,choose_1,0
23072931,78724,,13080,129,0,531_499,分支结构_整数,14520,fill_in_1,0
23073210,78724,,13130,130,0,531,分支结构,5207,choose_1,0
24977109,78726,,13152,131,1,531_413,分支结构_字符串,10094,choose_1,1
24976772,78726,,14468,141,1,531,分支结构,7216,choose_1,1
23776243,78726,,15142,145,0,533,函数与结构体,43329,algebra,1
24977277,78726,,22062,146,1,533,函数与结构体,2947,choose_1,1
23774666,78729,,13513,137,0,531,分支结构,4406,choose_1,1
23774876,78729,,14468,141,0,531,分支结构,20703,choose_1,1
24972424,78765,,86,112,1,524,程序编写,27344,fill_in_1,1
23775893,78765,,2218,119,0,528,字符转换,76132,choose_1,0
23775039,78765,,12865,125,0,525,顺序结构,12100,fill_in_1,0
24815917,78765,,12981,128,0,531,分支结构,28485,algebra,0
23774545,78765,,13080,129,0,531_499,分支结构_整数,103342,fill_in_1,0
24816848,78765,,13409,135,1,531,分支结构,99031,choose_1,1
24816507,78765,,14443,138,0,531,分支结构,13078,algebra,0
23775429,78765,,14602,143,0,531,分支结构,31057,choose_1,0
26462570,78772,,8462,121,1,529_525,浮点数_顺序结构,34936,algebra,1
23896685,78803,,46854,174,0,413_534_537,字符串_模拟_搜索,105405,algebra,1
23897011,78803,,46881,183,0,487,数组,9688,algebra,0
23896888,78803,,46923,197,1,543,循环结构,98499,algebra,1
23897075,78803,,46962,210,0,11_70,Venn Diagram,82514,algebra,0
23893424,78805,,46800,156,0,533,函数与结构体,119906,algebra,1
23897183,78805,,46818,162,1,413_539_536,字符串_素数_质数,23844,algebra,1
23897544,78805,,46854,174,0,413_534_537,字符串_模拟_搜索,41579,algebra,1
23897228,78805,,46887,185,0,487_534_540,数组_模拟_枚举,63594,algebra,1
22848052,78805,,46899,189,0,487,数组,318690,algebra,1
22849048,78805,,46902,190,1,487_534,数组_模拟,85876,algebra,1
23897079,78805,,46941,203,0,543_536,循环结构_质数,21266,algebra,1
22848608,78806,,46803,157,1,533_538,函数与结构体_排列组合,29281,algebra,1
22848717,78806,,46818,162,0,413_539_536,字符串_素数_质数,27736,algebra,1
22847802,78806,,46821,163,0,413_534,字符串_模拟,28734,algebra,1
22849000,78806,,46860,176,1,487_535,数组_递归,49486,algebra,1
22849066,78806,,46863,177,0,487,数组,14531,algebra,1
22848186,78806,,46881,183,0,487,数组,42642,algebra,1
22847462,78806,,46902,190,0,487_534,数组_模拟,20031,algebra,0
22848417,78806,,46941,203,1,543_536,循环结构_质数,73642,algebra,1
22848777,78807,,46968,212,0,543,循环结构,35718,algebra,1
22849015,78809,,46824,164,0,413_534,字符串_模拟,45579,algebra,1
22848749,78809,,46878,182,0,487_534_540,数组_模拟_枚举,61438,algebra,1
22847486,78809,,46902,190,0,487_534,数组_模拟,134047,algebra,1
22848218,78810,,46821,163,0,413_534,字符串_模拟,81766,algebra,0
22848835,78810,,46914,194,0,543,循环结构,67860,algebra,1
22848568,78811,,46809,159,1,533,函数与结构体,26314,algebra,1
22848345,78811,,46818,162,1,413_539_536,字符串_素数_质数,33610,algebra,1
22848024,78811,,46833,167,1,413_534_540,字符串_模拟_枚举,36641,algebra,1
22847640,78811,,46872,180,0,487,数组,49109,algebra,1
22848498,78811,,46875,181,1,487,数组,29235,algebra,1
22848118,78811,,46965,211,1,543,循环结构,85065,algebra,1
22848968,78812,,46902,190,0,487_534,数组_模拟,64141,algebra,0
22848737,78814,,46809,159,1,533,函数与结构体,74438,algebra,1
22848858,78814,,46905,191,0,487_534_540,数组_模拟_枚举,76892,algebra,1
24311517,78816,,46803,157,1,533_538,函数与结构体_排列组合,29610,algebra,1
24311688,78816,,46809,159,1,533,函数与结构体,28516,algebra,1
23895711,78816,,46827,165,0,413,字符串,117410,algebra,1
23893853,78816,,46830,166,0,413_534,字符串_模拟,103892,algebra,1
22849059,78816,,46839,169,0,413_534,字符串_模拟,248407,algebra,1
23896558,78816,,46854,174,1,413_534_537,字符串_模拟_搜索,92092,algebra,1
23896274,78816,,46860,176,0,487_535,数组_递归,53092,algebra,1
23896175,78816,,46875,181,1,487,数组,72029,algebra,1
24311369,78816,,46878,182,1,487_534_540,数组_模拟_枚举,28423,algebra,1
22848535,78816,,46914,194,1,543,循环结构,290080,algebra,1
22848474,78818,,46875,181,0,487,数组,126032,algebra,0
22865009,78833,,46812,160,1,413,字符串,28999,algebra,1
22863836,78833,,46851,173,0,413_534,字符串_模拟,67796,algebra,1
22865672,78833,,46860,176,1,487_535,数组_递归,40874,algebra,1
22865413,78833,,46875,181,1,487,数组,43014,algebra,1
22860279,78833,,46890,186,0,487_540,数组_枚举,100985,algebra,1
22864606,78833,,46902,190,1,487_534,数组_模拟,44984,algebra,1
22863222,78833,,46911,193,1,487_534,数组_模拟,64530,algebra,1
23000998,78834,,46809,159,0,533,函数与结构体,30508,algebra,1
22869608,78834,,46833,167,0,413_534_540,字符串_模拟_枚举,29422,algebra,1
22870064,78834,,46893,187,0,487_542,数组_进制,108075,algebra,1
22867294,78835,,46800,156,0,533,函数与结构体,51250,algebra,0
22869757,78835,,46803,157,0,533_538,函数与结构体_排列组合,32298,algebra,0
22868331,78835,,46821,163,0,413_534,字符串_模拟,17297,algebra,0
22867911,78835,,46830,166,0,413_534,字符串_模拟,52704,algebra,1
22861784,78835,,46848,172,0,413_534,字符串_模拟,147316,algebra,1
22868769,78835,,46857,175,0,487,数组,67783,algebra,1
22865752,78835,,46920,196,0,543,循环结构,118941,algebra,1
22864253,78835,,46944,204,0,543_536,循环结构_质数,110206,algebra,0
22866926,78835,,46959,209,1,543_534,循环结构_模拟,68846,algebra,1
23079753,78836,,46800,156,1,533,函数与结构体,134194,algebra,1
22867778,78836,,46806,158,0,533,函数与结构体,149658,algebra,1
22870008,78836,,46809,159,0,533,函数与结构体,24594,algebra,1
23079525,78836,,46812,160,1,413,字符串,112326,algebra,1
22868678,78836,,46827,165,0,413,字符串,69017,algebra,1
22870300,78836,,46830,166,1,413_534,字符串_模拟,122658,algebra,1
22869178,78836,,46833,167,0,413_534_540,字符串_模拟_枚举,67157,algebra,1
22866640,78836,,46839,169,0,413_534,字符串_模拟,19094,algebra,0
23079102,78836,,46851,173,1,413_534,字符串_模拟,221285,algebra,1
23079405,78836,,46857,175,1,487,数组,202667,algebra,1
23079732,78836,,46869,179,1,487,数组,70197,algebra,1
23079241,78836,,46896,188,0,487,数组,230073,algebra,1
23079618,78836,,46899,189,1,487,数组,111895,algebra,1
22865821,78836,,46908,192,0,487_534_413,数组_模拟_字符串,51688,algebra,0
22866908,78836,,46911,193,0,487_534,数组_模拟,10953,algebra,0
22867374,78836,,46929,199,0,543_534_413,循环结构_模拟_字符串,4547,algebra,0
22867251,78836,,46968,212,0,543,循环结构,18969,algebra,0
22867742,78837,,46809,159,1,533,函数与结构体,46264,algebra,1
22866616,78837,,46821,163,0,413_534,字符串_模拟,34670,algebra,1
22867573,78837,,46827,165,1,413,字符串,36029,algebra,1
22998193,78837,,46845,171,0,413,字符串,121413,algebra,1
22867306,78837,,46881,183,1,487,数组,37014,algebra,1
22864515,78837,,46884,184,1,487_413,数组_字符串,159993,algebra,1
22998663,78837,,46905,191,0,487_534_540,数组_模拟_枚举,29516,algebra,1
22865801,78837,,46956,208,0,543,循环结构,83902,algebra,1
22859223,78837,,46968,212,0,543,循环结构,81528,algebra,1
22868213,78838,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,34862,algebra,1
22866368,78838,,46860,176,0,487_535,数组_递归,63844,algebra,0
22868802,78838,,46890,186,0,487_540,数组_枚举,235257,algebra,0
22864658,78838,,46896,188,0,487,数组,97172,algebra,1
22867178,78838,,46923,197,0,543,循环结构,22766,algebra,1
22865844,78839,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,40923,algebra,1
22863973,78839,,46803,157,0,533_538,函数与结构体_排列组合,5078,algebra,0
22859585,78839,,46809,159,0,533,函数与结构体,61143,algebra,1
22864535,78839,,46815,161,0,413_534,字符串_模拟,31564,algebra,1
22865341,78839,,46821,163,0,413_534,字符串_模拟,21610,algebra,1
22863138,78839,,46866,178,0,487_534,数组_模拟,11391,algebra,1
22863661,78839,,46938,202,0,543,循环结构,13469,algebra,0
22861792,78839,,46959,209,0,543_534,循环结构_模拟,28407,algebra,0
22858126,78840,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,57001,algebra,0
22861247,78840,,46833,167,1,413_534_540,字符串_模拟_枚举,22000,algebra,1
22861551,78840,,46845,171,1,413,字符串,17281,algebra,1
22859840,78840,,46848,172,1,413_534,字符串_模拟,32829,algebra,1
22860167,78840,,46887,185,1,487_534_540,数组_模拟_枚举,29782,algebra,1
22860477,78840,,46923,197,1,543,循环结构,26375,algebra,1
22864780,78842,,46797,155,1,533_537_536,函数与结构体_搜索_质数,30407,algebra,1
22866500,78842,,46806,158,0,533,函数与结构体,46797,algebra,1
22867684,78842,,46833,167,0,413_534_540,字符串_模拟_枚举,47078,algebra,1
22861555,78842,,46845,171,0,413,字符串,30188,algebra,1
22865041,78842,,46854,174,0,413_534_537,字符串_模拟_搜索,29610,algebra,1
22867134,78842,,46857,175,0,487,数组,11282,algebra,1
22862894,78842,,46971,213,0,543_534_540,循环结构_模拟_枚举,141579,algebra,1
22866725,78843,,46842,170,1,413_534_541,字符串_模拟_排序,63517,algebra,1
22866287,78843,,46848,172,1,413_534,字符串_模拟,88986,algebra,1
22863810,78843,,46857,175,1,487,数组,95768,algebra,1
22864533,78843,,46869,179,0,487,数组,25610,algebra,1
22861041,78843,,46884,184,0,487_413,数组_字符串,58314,algebra,0
22865263,78843,,46932,200,1,543,循环结构,71783,algebra,1
22865782,78843,,46959,209,1,543_534,循环结构_模拟,60095,algebra,1
22859153,78844,,46818,162,0,413_539_536,字符串_素数_质数,11922,algebra,1
22864812,78844,,46818,162,0,413_539_536,字符串_素数_质数,20954,algebra,1
22862265,78844,,46848,172,0,413_534,字符串_模拟,6297,algebra,1
22863691,78844,,46863,177,0,487,数组,15204,algebra,1
22864314,78844,,46866,178,0,487_534,数组_模拟,13578,algebra,1
22861370,78844,,46881,183,0,487,数组,29782,algebra,1
22858821,78844,,46947,205,1,543,循环结构,27939,algebra,1
22864715,78845,,46833,167,0,413_534_540,字符串_模拟_枚举,56533,algebra,1
22866593,78845,,46842,170,0,413_534_541,字符串_模拟_排序,62267,algebra,1
22869690,78845,,46863,177,1,487,数组,118564,algebra,1
22867107,78845,,46893,187,0,487_542,数组_进制,38625,algebra,0
22867907,78845,,46920,196,0,543,循环结构,108249,algebra,1
22868729,78845,,46944,204,0,543_536,循环结构_质数,114189,algebra,1
22869175,78846,,46806,158,0,533,函数与结构体,59249,algebra,1
22868418,78846,,46857,175,0,487,数组,31875,algebra,1
22869841,78846,,46899,189,0,487,数组,77452,algebra,1
22866868,78846,,46926,198,0,543,循环结构,34766,algebra,1
22862838,78847,,46875,181,0,487,数组,27891,algebra,1
22864269,78847,,46881,183,0,487,数组,23438,algebra,1
22869962,78849,,46866,178,0,487_534,数组_模拟,43312,algebra,0
33536239,78903,,46821,163,1,413_534,字符串_模拟,10247,algebra,1
33536136,78903,,46860,176,1,487_535,数组_递归,31082,algebra,1
33536221,78903,,46860,176,1,487_535,数组_递归,6648,algebra,1
33536170,78903,,46953,207,1,543_534,循环结构_模拟,27710,algebra,1
33395816,78904,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,57860,algebra,1
34666299,78904,,46845,171,1,413,字符串,17568,algebra,1
34666163,78904,,46848,172,0,413_534,字符串_模拟,40414,algebra,1
34669187,78904,,46863,177,1,487,数组,43579,algebra,1
34744245,78904,,46875,181,1,487,数组,34500,algebra,1
34666257,78904,,46884,184,1,487_413,数组_字符串,15245,algebra,1
34666467,78904,,46929,199,1,543_534_413,循环结构_模拟_字符串,20740,algebra,1
34666368,78904,,46968,212,0,543,循环结构,19425,algebra,1
33384933,78905,,46848,172,1,413_534,字符串_模拟,22261,algebra,1
33383997,78905,,46857,175,1,487,数组,856100,algebra,1
33282491,78905,,46917,195,1,543,循环结构,33500,algebra,1
33282407,78905,,46956,208,1,543,循环结构,44402,algebra,1
33385529,78906,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,16756,algebra,1
33288801,78906,,46833,167,0,413_534_540,字符串_模拟_枚举,51529,algebra,1
33385602,78906,,46842,170,1,413_534_541,字符串_模拟_排序,13312,algebra,1
33288892,78906,,46851,173,1,413_534,字符串_模拟,12351,algebra,1
33385578,78906,,46854,174,1,413_534_537,字符串_模拟_搜索,11181,algebra,1
33288897,78906,,46863,177,1,487,数组,12427,algebra,1
33288850,78906,,46872,180,1,487,数组,13910,algebra,1
33288866,78906,,46890,186,0,487_540,数组_枚举,19592,algebra,1
33384372,78907,,46803,157,1,533_538,函数与结构体_排列组合,9794,algebra,1
33384330,78907,,46833,167,1,413_534_540,字符串_模拟_枚举,23928,algebra,1
33281811,78907,,46839,169,1,413_534,字符串_模拟,17290,algebra,1
33281758,78907,,46932,200,1,543,循环结构,31343,algebra,1
33383274,78908,,46833,167,1,413_534_540,字符串_模拟_枚举,22901,algebra,1
33269765,78908,,46836,168,0,413_534,字符串_模拟,162604,algebra,1
33383299,78908,,46863,177,1,487,数组,7026,algebra,1
33270211,78908,,46869,179,1,487,数组,9836,algebra,1
33270130,78908,,46890,186,1,487_540,数组_枚举,35641,algebra,1
33270229,78908,,46902,190,1,487_534,数组_模拟,17507,algebra,1
33270001,78908,,46929,199,0,543_534_413,循环结构_模拟_字符串,42723,algebra,1
33275388,78909,,46800,156,1,533,函数与结构体,20495,algebra,1
33395976,78909,,46821,163,1,413_534,字符串_模拟,17318,algebra,1
33274848,78909,,46845,171,0,413,字符串,21947,algebra,1
33275280,78909,,46848,172,1,413_534,字符串_模拟,47681,algebra,1
33395955,78909,,46854,174,1,413_534_537,字符串_模拟_搜索,17631,algebra,1
33275005,78909,,46887,185,1,487_534_540,数组_模拟_枚举,23264,algebra,1
33395618,78909,,46890,186,1,487_540,数组_枚举,366172,algebra,1
33275098,78909,,46929,199,0,543_534_413,循环结构_模拟_字符串,28803,algebra,1
33390296,78910,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,31983,algebra,1
33390371,78910,,46800,156,1,533,函数与结构体,10652,algebra,1
33293832,78910,,46860,176,1,487_535,数组_递归,7112,algebra,1
33293761,78910,,46947,205,1,543,循环结构,36319,algebra,1
20960417,78911,,8463,122,1,529_525,浮点数_顺序结构,7255,algebra,1
33391099,78911,,46860,176,1,487_535,数组_递归,10530,algebra,1
33391045,78911,,46875,181,1,487,数组,16458,algebra,1
33285050,78911,,46878,182,1,487_534_540,数组_模拟_枚举,47081,algebra,1
33284903,78911,,46917,195,0,543,循环结构,24523,algebra,1
33285136,78911,,46941,203,1,543_536,循环结构_质数,17924,algebra,1
33285183,78911,,46959,209,1,543_534,循环结构_模拟,25849,algebra,1
29975149,78912,,8463,122,1,529_525,浮点数_顺序结构,19668,algebra,1
29510239,78912,,43199,152,1,533,函数与结构体,11692,choose_1,1
33397768,78912,,46875,181,1,487,数组,16810,algebra,1
33397677,78912,,46881,183,1,487,数组,223744,algebra,1
33268957,78912,,46902,190,1,487_534,数组_模拟,80218,algebra,1
33269076,78912,,46965,211,1,543,循环结构,21687,algebra,1
20951530,78913,,8463,122,1,529_525,浮点数_顺序结构,1388,algebra,1
29522876,78913,,43199,152,1,533,函数与结构体,45431,choose_1,1
34259865,78913,,46812,160,1,413,字符串,113642,algebra,1
33293038,78913,,46824,164,0,413_534,字符串_模拟,5297,algebra,1
34118459,78913,,46836,168,0,413_534,字符串_模拟,1526602,algebra,1
33308496,78913,,46848,172,1,413_534,字符串_模拟,28153,algebra,1
33308490,78913,,46866,178,1,487_534,数组_模拟,30213,algebra,1
34259555,78913,,46866,178,1,487_534,数组_模拟,159348,algebra,1
34371293,78914,,46836,168,1,413_534,字符串_模拟,65279,algebra,1
34371448,78914,,46851,173,1,413_534,字符串_模拟,97022,algebra,1
34371928,78914,,46866,178,1,487_534,数组_模拟,36979,algebra,1
34371636,78914,,46881,183,1,487,数组,309048,algebra,1
34371509,78914,,46890,186,1,487_540,数组_枚举,48880,algebra,1
34371553,78914,,46923,197,1,543,循环结构,78437,algebra,1
34371352,78914,,46944,204,0,543_536,循环结构_质数,80367,algebra,1
33271822,78915,,46815,161,1,413_534,字符串_模拟,216992,algebra,1
33523597,78915,,46860,176,1,487_535,数组_递归,17641,algebra,1
33523618,78915,,46869,179,1,487,数组,35625,algebra,1
33272571,78915,,46887,185,1,487_534_540,数组_模拟_枚举,201151,algebra,1
33382000,78916,,46857,175,1,487,数组,45094,algebra,1
33382073,78916,,46863,177,1,487,数组,12343,algebra,1
33274675,78916,,46869,179,1,487,数组,51384,algebra,1
33274812,78916,,46917,195,1,543,循环结构,22145,algebra,1
33268928,78917,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,90974,algebra,1
33383518,78917,,46812,160,1,413,字符串,27777,algebra,1
33383602,78917,,46815,161,1,413_534,字符串_模拟,11992,algebra,1
33383470,78917,,46818,162,0,413_539_536,字符串_素数_质数,31691,algebra,1
33383576,78917,,46827,165,1,413,字符串,9217,algebra,1
33269102,78917,,46842,170,1,413_534_541,字符串_模拟_排序,25821,algebra,1
33269188,78917,,46857,175,1,487,数组,50951,algebra,1
33268903,78917,,46905,191,1,487_534_540,数组_模拟_枚举,20049,algebra,1
33269146,78917,,46914,194,1,543,循环结构,28042,algebra,1
33389298,78918,,46809,159,0,533,函数与结构体,53131,algebra,1
33544039,78918,,46818,162,1,413_539_536,字符串_素数_质数,19297,algebra,1
33389064,78918,,46827,165,0,413,字符串,60934,algebra,1
33389663,78918,,46839,169,1,413_534,字符串_模拟,35721,algebra,1
33389599,78918,,46842,170,1,413_534_541,字符串_模拟_排序,26147,algebra,1
33301533,78918,,46854,174,1,413_534_537,字符串_模拟_搜索,15985,algebra,1
33388909,78918,,46878,182,0,487_534_540,数组_模拟_枚举,18133,algebra,1
33301413,78918,,46935,201,1,543_534,循环结构_模拟,82062,algebra,1
33512993,78919,,46803,157,1,533_538,函数与结构体_排列组合,20406,algebra,1
33513028,78919,,46818,162,1,413_539_536,字符串_素数_质数,13406,algebra,1
33512923,78919,,46821,163,1,413_534,字符串_模拟,36750,algebra,1
33512983,78919,,46827,165,1,413,字符串,16531,algebra,1
33513021,78919,,46866,178,1,487_534,数组_模拟,15312,algebra,1
33512933,78919,,46875,181,0,487,数组,27969,algebra,1
33512888,78919,,46896,188,0,487,数组,28109,algebra,1
33393224,78920,,46797,155,1,533_537_536,函数与结构体_搜索_质数,67884,algebra,1
33393478,78920,,46803,157,1,533_538,函数与结构体_排列组合,11875,algebra,1
33296798,78920,,46830,166,1,413_534,字符串_模拟,14292,algebra,1
33296814,78920,,46944,204,1,543_536,循环结构_质数,12882,algebra,1
33291834,78921,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,16989,algebra,1
33401683,78921,,46821,163,1,413_534,字符串_模拟,14165,algebra,1
33291441,78921,,46836,168,0,413_534,字符串_模拟,56020,algebra,1
33401709,78921,,46851,173,1,413_534,字符串_模拟,30591,algebra,1
33401605,78921,,46881,183,1,487,数组,21996,algebra,1
33291725,78921,,46902,190,1,487_534,数组_模拟,65005,algebra,1
33291083,78921,,46908,192,0,487_534_413,数组_模拟_字符串,25132,algebra,1
33291224,78921,,46953,207,0,543_534,循环结构_模拟,37596,algebra,1
33401804,78922,,46806,158,1,533,函数与结构体,12658,algebra,1
33283574,78922,,46809,159,0,533,函数与结构体,69819,algebra,1
33283944,78922,,46821,163,1,413_534,字符串_模拟,60060,algebra,1
33401650,78922,,46842,170,1,413_534_541,字符串_模拟_排序,63384,algebra,1
33283823,78922,,46878,182,1,487_534_540,数组_模拟_枚举,35186,algebra,1
33283877,78922,,46962,210,1,11_70,Venn Diagram,33128,algebra,1
33283486,78922,,46968,212,1,543,循环结构,78064,algebra,1
33404821,78923,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,157765,algebra,1
33404643,78923,,46821,163,0,413_534,字符串_模拟,64109,algebra,1
33405141,78923,,46845,171,1,413,字符串,58953,algebra,1
33405260,78923,,46851,173,1,413_534,字符串_模拟,30157,algebra,1
33405320,78923,,46878,182,1,487_534_540,数组_模拟_枚举,27937,algebra,1
33294982,78923,,46935,201,1,543_534,循环结构_模拟,388312,algebra,1
33295504,78923,,46968,212,1,543,循环结构,81906,algebra,1
33276992,78926,,46827,165,1,413,字符串,18891,algebra,1
33276378,78926,,46836,168,0,413_534,字符串_模拟,34781,algebra,1
33403456,78926,,46854,174,1,413_534_537,字符串_模拟_搜索,30844,algebra,1
33403470,78926,,46860,176,1,487_535,数组_递归,9594,algebra,1
33276737,78926,,46935,201,1,543_534,循环结构_模拟,49766,algebra,1
33276885,78926,,46962,210,1,11_70,Venn Diagram,34782,algebra,1
22848700,78928,,46803,157,0,533_538,函数与结构体_排列组合,73799,algebra,1
22849056,78928,,46812,160,1,413,字符串,40532,algebra,1
22848866,78928,,46818,162,1,413_539_536,字符串_素数_质数,43549,algebra,1
22848947,78928,,46851,173,1,413_534,字符串_模拟,61174,algebra,1
22847722,78928,,46866,178,0,487_534,数组_模拟,92626,algebra,0
22848505,78928,,46920,196,1,543,循环结构,80174,algebra,1
22848206,78928,,46944,204,0,543_536,循环结构_质数,29657,algebra,0
28236480,78970,,46800,156,0,533,函数与结构体,42155,algebra,1
28101141,78970,,46809,159,0,533,函数与结构体,26914,algebra,0
28236533,78970,,46824,164,1,413_534,字符串_模拟,20588,algebra,1
28101408,78970,,46827,165,0,413,字符串,22614,algebra,1
28236527,78970,,46836,168,1,413_534,字符串_模拟,19692,algebra,1
28236547,78970,,46839,169,1,413_534,字符串_模拟,28292,algebra,1
28236511,78970,,46881,183,0,487,数组,37942,algebra,1
28101598,78970,,46887,185,0,487_534_540,数组_模拟_枚举,12933,algebra,1
28101717,78970,,46890,186,1,487_540,数组_枚举,21959,algebra,1
28236449,78970,,46905,191,1,487_534_540,数组_模拟_枚举,25188,algebra,1
28101514,78970,,46929,199,0,543_534_413,循环结构_模拟_字符串,18704,algebra,1
28236433,78970,,46941,203,1,543_536,循环结构_质数,38795,algebra,1
28198793,78971,,46797,155,1,533_537_536,函数与结构体_搜索_质数,158864,algebra,1
28119006,78971,,46842,170,1,413_534_541,字符串_模拟_排序,49552,algebra,1
28118765,78971,,46845,171,0,413,字符串,69052,algebra,1
28119126,78971,,46851,173,1,413_534,字符串_模拟,76878,algebra,1
28198807,78971,,46869,179,1,487,数组,22940,algebra,1
28119189,78971,,46956,208,1,543,循环结构,29542,algebra,1
28118600,78971,,46962,210,0,11_70,Venn Diagram,180400,algebra,1
30502021,78972,,8462,121,1,529_525,浮点数_顺序结构,22931,algebra,1
28107020,78972,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,12547,algebra,1
28106988,78972,,46821,163,1,413_534,字符串_模拟,27109,algebra,1
28106874,78972,,46842,170,0,413_534_541,字符串_模拟_排序,50781,algebra,1
28122666,78972,,46854,174,1,413_534_537,字符串_模拟_搜索,14432,algebra,1
28122648,78972,,46860,176,1,487_535,数组_递归,57197,algebra,1
