order_id,user_id,problem_id,database_problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count
22135522,78812,47081,1174,0,447,赋值语句,304744,algebra,1
22136743,78815,47081,1174,0,447,赋值语句,139687,algebra,1
22248948,78816,47081,1174,1,447,赋值语句,79969,algebra,1
22308486,78817,47081,1174,1,447,赋值语句,34234,algebra,1
22037935,78843,47081,1174,0,447,赋值语句,260865,algebra,1
30302887,78918,47081,1174,0,447,赋值语句,49920,algebra,1
30172948,78976,47081,1174,1,447,赋值语句,848709,algebra,1
30715780,79021,47081,1174,0,447,赋值语句,72818,algebra,0
30195066,79023,47081,1174,0,447,赋值语句,34335,algebra,1
30301756,79062,47081,1174,1,447,赋值语句,23020,algebra,1
30303821,79068,47081,1174,1,447,赋值语句,29907,algebra,1
33410618,79752,47081,1174,1,447,赋值语句,101173,algebra,1
33538631,79761,47081,1174,1,447,赋值语句,40262,algebra,1
33763187,79762,47081,1174,0,447,赋值语句,26541,algebra,1
33610587,79772,47081,1174,1,447,赋值语句,77581,algebra,1
33506223,79774,47081,1174,0,447,赋值语句,174861,algebra,1
29545255,86325,47081,1174,0,447,赋值语句,26231,algebra,1
30611137,87132,47081,1174,0,447,赋值语句,41623,algebra,1
38232141,96226,47081,1174,0,447,赋值语句,49920,algebra,1
38182288,96241,47081,1174,1,447,赋值语句,848709,algebra,1
38167906,96265,47081,1174,0,447,赋值语句,72818,algebra,0
38134635,96267,47081,1174,0,447,赋值语句,34335,algebra,1
38241388,96285,47081,1174,1,447,赋值语句,23020,algebra,1
38253462,96290,47081,1174,1,447,赋值语句,29907,algebra,1
22042859,78837,47084,1175,0,455,Applet,25959,algebra,0
30176602,79014,47084,1175,1,455,Applet,46304,algebra,1
30688889,79024,47084,1175,1,455,Applet,30685,algebra,1
30309064,79061,47084,1175,0,455,Applet,32546,algebra,1
33605055,79776,47084,1175,1,455,Applet,20498,algebra,1
28418798,80182,47084,1175,1,455,Applet,29999,algebra,1
22133903,80649,47084,1175,0,455,Applet,66375,algebra,0
33679714,84327,47084,1175,1,455,Applet,110033,algebra,1
34269389,90433,47084,1175,0,455,Applet,91425,algebra,1
38157104,96268,47084,1175,1,455,Applet,30685,algebra,1
38206682,96284,47084,1175,0,455,Applet,32546,algebra,1
32828235,75169,47087,1176,1,467,Swing,68509,algebra,1
22136533,78810,47087,1176,1,467,Swing,34359,algebra,1
22136022,78816,47087,1176,0,467,Swing,44922,algebra,0
22260378,78834,47087,1176,0,467,Swing,13816,algebra,0
22046156,78840,47087,1176,0,467,Swing,13717,algebra,0
30305213,78906,47087,1176,1,467,Swing,34141,algebra,1
30958259,79016,47087,1176,1,467,Swing,50433,algebra,1
30529010,79023,47087,1176,1,467,Swing,19455,algebra,1
33383872,79739,47087,1176,1,467,Swing,197313,algebra,1
22513821,80650,47087,1176,0,467,Swing,78136,algebra,1
29544979,86307,47087,1176,1,467,Swing,52275,algebra,1
29544182,86308,47087,1176,0,467,Swing,23640,algebra,1
29541165,86321,47087,1176,0,467,Swing,65971,algebra,1
38229657,96214,47087,1176,1,467,Swing,34141,algebra,1
38146131,96260,47087,1176,1,467,Swing,50433,algebra,1
38134640,96267,47087,1176,1,467,Swing,19455,algebra,1
33023842,64525,47090,1177,1,439,包,74557,algebra,1
22046081,78834,47090,1177,0,439,包,6828,algebra,0
30303503,78905,47090,1177,0,439,包,93460,algebra,1
30305266,78906,47090,1177,0,439,包,29438,algebra,1
22135813,78928,47090,1177,1,439,包,76485,algebra,1
30427568,78972,47090,1177,1,439,包,50649,algebra,1
30531530,79019,47090,1177,1,439,包,35585,algebra,1
29544208,86321,47090,1177,0,439,包,17076,algebra,0
38178954,96213,47090,1177,0,439,包,93460,algebra,1
38229658,96214,47090,1177,0,439,包,29438,algebra,1
38195352,96237,47090,1177,1,439,包,50649,algebra,1
38217698,96263,47090,1177,1,439,包,35585,algebra,1
30299793,78916,47093,1178,1,431,异常类,31859,algebra,1
30198796,78974,47093,1178,1,431,异常类,25156,algebra,1
30175426,78985,47093,1178,1,431,异常类,21177,algebra,1
30823995,79019,47093,1178,1,431,异常类,29274,algebra,1
30545144,79057,47093,1178,1,431,异常类,19094,algebra,1
30301811,79062,47093,1178,1,431,异常类,23136,algebra,1
33526371,79742,47093,1178,1,431,异常类,66831,algebra,1
29540363,86306,47093,1178,1,431,异常类,87686,algebra,1
31045639,87503,47093,1178,1,431,异常类,176203,algebra,1
34269878,90433,47093,1178,0,431,异常类,107056,algebra,1
38283444,96224,47093,1178,1,431,异常类,31859,algebra,1
38304543,96239,47093,1178,1,431,异常类,25156,algebra,1
38244742,96250,47093,1178,1,431,异常类,21177,algebra,1
38217706,96263,47093,1178,1,431,异常类,29274,algebra,1
38151599,96280,47093,1178,1,431,异常类,19094,algebra,1
38241385,96285,47093,1178,1,431,异常类,23136,algebra,1
32828264,75169,47096,1179,1,415,GUI,32054,algebra,1
22136351,78804,47096,1179,0,415,GUI,175983,algebra,1
30435789,79062,47096,1179,1,415,GUI,42230,algebra,1
33506245,79774,47096,1179,1,415,GUI,228473,algebra,1
33604916,79776,47096,1179,0,415,GUI,16411,algebra,1
24827212,80807,47096,1179,1,415,GUI,61465,algebra,1
30607952,86316,47096,1179,0,415,GUI,61709,algebra,1
38241398,96285,47096,1179,1,415,GUI,42230,algebra,1
35035944,70756,47099,1180,1,441,鼠标事件,204836,algebra,1
30304500,78905,47099,1180,1,441,鼠标事件,53383,algebra,1
30179206,78981,47099,1180,1,441,鼠标事件,52686,algebra,1
30194666,79023,47099,1180,0,441,鼠标事件,33602,algebra,1
30309743,79058,47099,1180,1,441,鼠标事件,21687,algebra,1
33541673,79737,47099,1180,1,441,鼠标事件,33747,algebra,1
33538113,79761,47099,1180,0,441,鼠标事件,697812,algebra,1
33539897,79769,47099,1180,0,441,鼠标事件,130255,algebra,1
28418610,80182,47099,1180,1,441,鼠标事件,40060,algebra,1
38178959,96213,47099,1180,1,441,鼠标事件,53383,algebra,1
38190736,96246,47099,1180,1,441,鼠标事件,52686,algebra,1
38134626,96267,47099,1180,0,441,鼠标事件,33602,algebra,1
38137771,96281,47099,1180,1,441,鼠标事件,21687,algebra,1
30234991,78977,47102,1181,0,488,标识符,38607,algebra,1
30575225,79067,47102,1181,1,488,标识符,122079,algebra,1
35722386,83177,47102,1181,0,488,标识符,263531,algebra,0
29539935,86309,47102,1181,0,488,标识符,85832,algebra,0
29544868,86325,47102,1181,0,488,标识符,37252,algebra,1
31046721,87503,47102,1181,0,488,标识符,130984,algebra,0
38158664,96242,47102,1181,0,488,标识符,38607,algebra,1
38298662,96289,47102,1181,1,488,标识符,122079,algebra,1
20722724,74459,47105,1182,0,440,运算符,12459,algebra,1
22134705,77962,47105,1182,0,440,运算符,8063,algebra,0
30312455,78907,47105,1182,1,440,运算符,21379,algebra,1
30199123,78980,47105,1182,1,440,运算符,41129,algebra,1
30199334,79031,47105,1182,1,440,运算符,128870,algebra,1
30199206,79033,47105,1182,1,440,运算符,64463,algebra,1
30436177,79062,47105,1182,1,440,运算符,25647,algebra,1
22437660,80717,47105,1182,0,440,运算符,76828,algebra,1
29542762,86322,47105,1182,0,440,运算符,3656,algebra,0
34270628,90433,47105,1182,0,440,运算符,139286,algebra,1
38259167,96215,47105,1182,1,440,运算符,21379,algebra,1
38228787,96245,47105,1182,1,440,运算符,41129,algebra,1
38267732,96273,47105,1182,1,440,运算符,128870,algebra,1
38301429,96275,47105,1182,1,440,运算符,64463,algebra,1
38241397,96285,47105,1182,1,440,运算符,25647,algebra,1
35384917,70363,47108,1183,1,462,循环语句,71336,algebra,1
33409595,72059,47108,1183,1,462,循环语句,57493,algebra,1
20722666,74459,47108,1183,1,462,循环语句,22864,algebra,1
30191613,79034,47108,1183,1,462,循环语句,24087,algebra,1
29540851,86306,47108,1183,1,462,循环语句,32183,algebra,1
29545894,86311,47108,1183,1,462,循环语句,51375,algebra,1
29542460,86312,47108,1183,0,462,循环语句,5904,algebra,0
34367505,90433,47108,1183,1,462,循环语句,44234,algebra,1
38303034,96276,47108,1183,1,462,循环语句,24087,algebra,1
22045094,78834,47111,1184,0,2_70,Circle Graph,107641,algebra,0
30572496,78913,47111,1184,1,2_70,Circle Graph,167033,algebra,1
30173752,78970,47111,1184,0,2_70,Circle Graph,44770,algebra,1
30258174,78978,47111,1184,0,2_70,Circle Graph,90315,algebra,1
30173726,79019,47111,1184,0,2_70,Circle Graph,11203,algebra,0
30326747,79020,47111,1184,1,2_70,Circle Graph,60839,algebra,1
30139800,79024,47111,1184,0,2_70,Circle Graph,94894,algebra,1
34895288,79319,47111,1184,1,2_70,Circle Graph,27397,algebra,1
33546208,79747,47111,1184,1,2_70,Circle Graph,26106,algebra,1
33620635,79750,47111,1184,1,2_70,Circle Graph,92641,algebra,1
33633203,79763,47111,1184,0,2_70,Circle Graph,100869,algebra,1
33521815,79776,47111,1184,1,2_70,Circle Graph,22758,algebra,1
31383048,86308,47111,1184,0,2_70,Circle Graph,59013,algebra,0
29543806,86321,47111,1184,0,2_70,Circle Graph,3513,algebra,0
38140349,96221,47111,1184,1,2_70,Circle Graph,167033,algebra,1
38172947,96235,47111,1184,0,2_70,Circle Graph,44770,algebra,1
38274937,96243,47111,1184,0,2_70,Circle Graph,90315,algebra,1
38217694,96263,47111,1184,0,2_70,Circle Graph,11203,algebra,0
38192308,96264,47111,1184,1,2_70,Circle Graph,60839,algebra,1
38157102,96268,47111,1184,0,2_70,Circle Graph,94894,algebra,1
35035936,70756,47114,1185,1,413,字符串,81948,algebra,1
30195693,78073,47114,1185,1,413,字符串,26812,algebra,1
22308367,78817,47114,1185,0,413,字符串,6391,algebra,1
30173270,78970,47114,1185,0,413,字符串,72972,algebra,0
30847559,78971,47114,1185,1,413,字符串,55861,algebra,1
30258570,78978,47114,1185,0,413,字符串,120557,algebra,1
30298304,79066,47114,1185,0,413,字符串,62435,algebra,1
33546176,79747,47114,1185,1,413,字符串,21040,algebra,1
38156080,96210,47114,1185,1,413,字符串,26812,algebra,1
38172945,96235,47114,1185,0,413,字符串,72972,algebra,0
38193789,96236,47114,1185,1,413,字符串,55861,algebra,1
38274940,96243,47114,1185,0,413,字符串,120557,algebra,1
38270920,96288,47114,1185,0,413,字符串,62435,algebra,1
33023719,64525,47117,1186,1,513,对象类型,67410,algebra,1
22135265,78811,47117,1186,1,513,对象类型,122815,algebra,1
23580171,78813,47117,1186,0,513,对象类型,94672,algebra,1
22045221,78833,47117,1186,0,513,对象类型,93354,algebra,0
31509106,78903,47117,1186,1,513,对象类型,171326,algebra,1
30235055,78977,47117,1186,1,513,对象类型,39372,algebra,1
30823876,79019,47117,1186,0,513,对象类型,34038,algebra,1
33613767,79766,47117,1186,1,513,对象类型,41176,algebra,1
33240584,85088,47117,1186,0,513,对象类型,21625,algebra,1
29545182,86307,47117,1186,0,513,对象类型,44924,algebra,1
29542010,86314,47117,1186,0,513,对象类型,49017,algebra,0
29542931,86321,47117,1186,0,513,对象类型,72124,algebra,1
38221113,96211,47117,1186,1,513,对象类型,171326,algebra,1
38158667,96242,47117,1186,1,513,对象类型,39372,algebra,1
38217708,96263,47117,1186,0,513,对象类型,34038,algebra,1
35035950,70756,47120,1187,1,462_462,循环语句_循环语句,83448,algebra,1
35455966,71881,47120,1187,1,462_462,循环语句_循环语句,31260,algebra,1
30303544,78908,47120,1187,1,462_462,循环语句_循环语句,89675,algebra,1
30177227,79012,47120,1187,1,462_462,循环语句_循环语句,29906,algebra,1
30199194,79033,47120,1187,1,462_462,循环语句_循环语句,44880,algebra,1
33597788,79768,47120,1187,1,462_462,循环语句_循环语句,19765,algebra,1
30609983,87132,47120,1187,0,462_462,循环语句_循环语句,71977,algebra,1
38261504,96216,47120,1187,1,462_462,循环语句_循环语句,89675,algebra,1
38164994,96257,47120,1187,1,462_462,循环语句_循环语句,29906,algebra,1
38301427,96275,47120,1187,1,462_462,循环语句_循环语句,44880,algebra,1
22260008,78834,47123,1188,0,402_402,对象成员_对象成员,136846,algebra,1
30409401,78908,47123,1188,1,402_402,对象成员_对象成员,96568,algebra,1
31412496,78971,47123,1188,0,402_402,对象成员_对象成员,271355,algebra,1
30244560,79034,47123,1188,1,402_402,对象成员_对象成员,71702,algebra,1
30319011,79059,47123,1188,1,402_402,对象成员_对象成员,62977,algebra,1
30423518,79071,47123,1188,1,402_402,对象成员_对象成员,33777,algebra,1
33411318,79740,47123,1188,0,402_402,对象成员_对象成员,34877,algebra,1
33521794,79776,47123,1188,1,402_402,对象成员_对象成员,30221,algebra,1
22044151,80720,47123,1188,0,402_402,对象成员_对象成员,33454,algebra,0
24825971,80807,47123,1188,0,402_402,对象成员_对象成员,37800,algebra,0
30958590,86308,47123,1188,0,402_402,对象成员_对象成员,58844,algebra,1
29545187,86314,47123,1188,0,402_402,对象成员_对象成员,151565,algebra,1
38261505,96216,47123,1188,1,402_402,对象成员_对象成员,96568,algebra,1
38193779,96236,47123,1188,0,402_402,对象成员_对象成员,271355,algebra,1
38303042,96276,47123,1188,1,402_402,对象成员_对象成员,71702,algebra,1
38308127,96282,47123,1188,1,402_402,对象成员_对象成员,62977,algebra,1
38250860,96293,47123,1188,1,402_402,对象成员_对象成员,33777,algebra,1
23580049,78813,47126,1189,1,450_450,继承_继承,209844,algebra,1
30845423,78971,47126,1189,0,450_450,继承_继承,107653,algebra,1
30191320,78987,47126,1189,1,450_450,继承_继承,44051,algebra,1
30716519,79021,47126,1189,1,450_450,继承_继承,30030,algebra,1
30220089,79027,47126,1189,1,450_450,继承_继承,329524,algebra,1
33605350,79776,47126,1189,1,450_450,继承_继承,20826,algebra,1
33408859,79777,47126,1189,1,450_450,继承_继承,109312,algebra,1
33241616,85088,47126,1189,0,450_450,继承_继承,70626,algebra,1
29543026,86312,47126,1189,0,450_450,继承_继承,2314,algebra,0
38193781,96236,47126,1189,0,450_450,继承_继承,107653,algebra,1
38167912,96265,47126,1189,1,450_450,继承_继承,30030,algebra,1
38240638,96270,47126,1189,1,450_450,继承_继承,329524,algebra,1
20426364,71877,47129,1190,0,451_494,覆盖_重载,44219,algebra,1
22136740,78816,47129,1190,0,451_494,覆盖_重载,126079,algebra,1
22135413,78928,47129,1190,0,451_494,覆盖_重载,29406,algebra,0
30173851,78976,47129,1190,1,451_494,覆盖_重载,64137,algebra,1
30823372,79015,47129,1190,1,451_494,覆盖_重载,36590,algebra,1
30194132,79023,47129,1190,0,451_494,覆盖_重载,76528,algebra,1
34895274,79319,47129,1190,1,451_494,覆盖_重载,52398,algebra,1
33411362,79740,47129,1190,0,451_494,覆盖_重载,29382,algebra,1
33604827,79776,47129,1190,0,451_494,覆盖_重载,33665,algebra,1
28354726,80182,47129,1190,0,451_494,覆盖_重载,95086,algebra,1
29539529,86308,47129,1190,0,451_494,覆盖_重载,108060,algebra,1
29540525,86318,47129,1190,0,451_494,覆盖_重载,56347,algebra,1
38182289,96241,47129,1190,1,451_494,覆盖_重载,64137,algebra,1
38298079,96259,47129,1190,1,451_494,覆盖_重载,36590,algebra,1
38134623,96267,47129,1190,0,451_494,覆盖_重载,76528,algebra,1
22135485,78811,47132,1191,1,435,网络应用程序,269018,algebra,1
22166580,78843,47132,1191,0,435,网络应用程序,135671,algebra,0
30286667,78910,47132,1191,0,435,网络应用程序,35120,algebra,1
30316123,78922,47132,1191,1,435,网络应用程序,109084,algebra,1
30173689,78970,47132,1191,1,435,网络应用程序,41111,algebra,1
30314311,79055,47132,1191,1,435,网络应用程序,53235,algebra,1
33580503,79741,47132,1191,1,435,网络应用程序,45292,algebra,1
33541337,79760,47132,1191,1,435,网络应用程序,36062,algebra,1
33619647,79765,47132,1191,1,435,网络应用程序,77093,algebra,1
25023217,80175,47132,1191,1,435,网络应用程序,298590,algebra,1
29544881,86309,47132,1191,1,435,网络应用程序,177227,algebra,1
38278375,96218,47132,1191,0,435,网络应用程序,35120,algebra,1
38280945,96230,47132,1191,1,435,网络应用程序,109084,algebra,1
38172944,96235,47132,1191,1,435,网络应用程序,41111,algebra,1
38234905,96278,47132,1191,1,435,网络应用程序,53235,algebra,1
22250209,78805,47135,1192,1,483,容器,172317,algebra,1
22046576,78834,47135,1192,0,483,容器,3219,algebra,0
30319252,78909,47135,1192,0,483,容器,25102,algebra,1
30301510,79062,47135,1192,0,483,容器,65551,algebra,1
33410427,79752,47135,1192,1,483,容器,179525,algebra,1
33613352,79766,47135,1192,1,483,容器,130240,algebra,1
22134326,80649,47135,1192,1,483,容器,79203,algebra,1
34946585,80807,47135,1192,1,483,容器,23137,algebra,1
33242246,85088,47135,1192,1,483,容器,52814,algebra,1
38268446,96217,47135,1192,0,483,容器,25102,algebra,1
38241387,96285,47135,1192,0,483,容器,65551,algebra,1
36371529,74459,47138,1193,0,429_430,Frame_布局管理器,1482,algebra,0
30199132,78980,47138,1193,1,429_430,Frame_布局管理器,33121,algebra,1
30201595,78988,47138,1193,1,429_430,Frame_布局管理器,70168,algebra,1
30544959,79060,47138,1193,0,429_430,Frame_布局管理器,63318,algebra,1
30423702,79071,47138,1193,1,429_430,Frame_布局管理器,28289,algebra,1
34895228,79319,47138,1193,0,429_430,Frame_布局管理器,127637,algebra,1
22042279,80715,47138,1193,0,429_430,Frame_布局管理器,69965,algebra,1
24827225,80807,47138,1193,1,429_430,Frame_布局管理器,31748,algebra,1
38228788,96245,47138,1193,1,429_430,Frame_布局管理器,33121,algebra,1
38250132,96252,47138,1193,1,429_430,Frame_布局管理器,70168,algebra,1
38198785,96283,47138,1193,0,429_430,Frame_布局管理器,63318,algebra,1
38250859,96293,47138,1193,1,429_430,Frame_布局管理器,28289,algebra,1
22134473,77962,47141,1194,0,406,文件操作,35000,algebra,0
31394583,78673,47141,1194,0,406,文件操作,73203,algebra,1
22134908,78805,47141,1194,0,406,文件操作,99350,algebra,0
30466387,78920,47141,1194,0,406,文件操作,20362,algebra,1
30316307,78922,47141,1194,1,406,文件操作,36880,algebra,1
30174332,78972,47141,1194,0,406,文件操作,117388,algebra,1
30201534,78989,47141,1194,0,406,文件操作,144437,algebra,1
30313465,79023,47141,1194,0,406,文件操作,26942,algebra,1
30544619,79057,47141,1194,0,406,文件操作,40076,algebra,1
30309509,79073,47141,1194,1,406,文件操作,75939,algebra,1
26199621,80174,47141,1194,0,406,文件操作,52719,algebra,0
33616849,84981,47141,1194,0,406,文件操作,1835435,algebra,1
29545516,86325,47141,1194,0,406,文件操作,51260,algebra,1
38209151,96228,47141,1194,0,406,文件操作,20362,algebra,1
38280946,96230,47141,1194,1,406,文件操作,36880,algebra,1
38195347,96237,47141,1194,0,406,文件操作,117388,algebra,1
38215597,96253,47141,1194,0,406,文件操作,144437,algebra,1
38134636,96267,47141,1194,0,406,文件操作,26942,algebra,1
38151597,96280,47141,1194,0,406,文件操作,40076,algebra,1
38135304,96294,47141,1194,1,406,文件操作,75939,algebra,1
20432693,71826,47144,1195,1,406,文件操作,77452,algebra,1
31394877,78673,47144,1195,1,406,文件操作,27844,algebra,1
23580421,78813,47144,1195,0,406,文件操作,5938,algebra,0
30563680,79029,47144,1195,1,406,文件操作,54413,algebra,1
30303668,79068,47144,1195,0,406,文件操作,60328,algebra,1
33545883,79747,47144,1195,0,406,文件操作,35125,algebra,1
22513514,80650,47144,1195,0,406,文件操作,49319,algebra,0
33390631,87606,47144,1195,1,406,文件操作,105609,algebra,1
38224986,96271,47144,1195,1,406,文件操作,54413,algebra,1
38253460,96290,47144,1195,0,406,文件操作,60328,algebra,1
22161577,78806,47147,1196,0,457,字节码,13827,algebra,0
22136474,78815,47147,1196,0,457,字节码,113234,algebra,1
32504645,78914,47147,1196,1,457,字节码,88103,algebra,1
30177249,78983,47147,1196,1,457,字节码,52011,algebra,1
30191199,78987,47147,1196,0,457,字节码,70212,algebra,1
30326692,79020,47147,1196,1,457,字节码,240056,algebra,1
30529221,79023,47147,1196,0,457,字节码,22204,algebra,1
30309527,79058,47147,1196,0,457,字节码,71766,algebra,1
33541640,79737,47147,1196,1,457,字节码,52860,algebra,1
33518290,79740,47147,1196,0,457,字节码,32751,algebra,1
34946558,80807,47147,1196,0,457,字节码,103145,algebra,1
30958227,86308,47147,1196,0,457,字节码,70109,algebra,1
38149174,96222,47147,1196,1,457,字节码,88103,algebra,1
38289471,96248,47147,1196,1,457,字节码,52011,algebra,1
38192307,96264,47147,1196,1,457,字节码,240056,algebra,1
38134641,96267,47147,1196,0,457,字节码,22204,algebra,1
38137768,96281,47147,1196,0,457,字节码,71766,algebra,1
35455871,71881,47150,1197,0,440,运算符,27831,algebra,0
22134682,78803,47150,1197,0,440,运算符,45885,algebra,0
30471959,78915,47150,1197,1,440,运算符,33829,algebra,1
30448102,78978,47150,1197,0,440,运算符,45875,algebra,1
30177086,79012,47150,1197,1,440,运算符,84922,algebra,1
31051219,79021,47150,1197,1,440,运算符,50604,algebra,1
30573484,79075,47150,1197,0,440,运算符,66245,algebra,1
33534317,79738,47150,1197,1,440,运算符,33807,algebra,1
22445033,80717,47150,1197,0,440,运算符,15437,algebra,0
29545836,86307,47150,1197,1,440,运算符,25580,algebra,1
30958777,86308,47150,1197,0,440,运算符,30781,algebra,1
30607532,87133,47150,1197,0,440,运算符,129711,algebra,1
38201622,96223,47150,1197,1,440,运算符,33829,algebra,1
38274951,96243,47150,1197,0,440,运算符,45875,algebra,1
38164995,96257,47150,1197,1,440,运算符,84922,algebra,1
38167902,96265,47150,1197,1,440,运算符,50604,algebra,1
38211404,96296,47150,1197,0,440,运算符,66245,algebra,1
22135750,78807,47153,1198,1,432,访问控制,127220,algebra,1
30309378,78911,47153,1198,1,432,访问控制,92898,algebra,1
30470764,78915,47153,1198,1,432,访问控制,19913,algebra,1
30251414,78970,47153,1198,1,432,访问控制,45677,algebra,1
33534194,79748,47153,1198,1,432,访问控制,109218,algebra,1
33527005,79749,47153,1198,1,432,访问控制,123696,algebra,1
33541397,79760,47153,1198,1,432,访问控制,30431,algebra,1
29544975,86308,47153,1198,0,432,访问控制,27254,algebra,1
30607417,86316,47153,1198,1,432,访问控制,73083,algebra,1
30612869,87132,47153,1198,0,432,访问控制,2299,algebra,0
38291979,96219,47153,1198,1,432,访问控制,92898,algebra,1
38201621,96223,47153,1198,1,432,访问控制,19913,algebra,1
38172956,96235,47153,1198,1,432,访问控制,45677,algebra,1
31395011,78673,47156,1199,0,2_70,Circle Graph,98797,algebra,1
22136125,78810,47156,1199,1,2_70,Circle Graph,150549,algebra,1
22044536,78833,47156,1199,0,2_70,Circle Graph,39906,algebra,1
30448464,78978,47156,1199,1,2_70,Circle Graph,66066,algebra,1
30313473,78991,47156,1199,1,2_70,Circle Graph,307851,algebra,1
30958371,79016,47156,1199,1,2_70,Circle Graph,36983,algebra,1
30716405,79021,47156,1199,0,2_70,Circle Graph,54366,algebra,1
30309188,79061,47156,1199,1,2_70,Circle Graph,20649,algebra,1
29543345,86307,47156,1199,1,2_70,Circle Graph,68843,algebra,1
29542118,86312,47156,1199,0,2_70,Circle Graph,4156,algebra,0
29542005,86318,47156,1199,1,2_70,Circle Graph,59330,algebra,1
29544808,86320,47156,1199,1,2_70,Circle Graph,142203,algebra,1
31047725,87503,47156,1199,1,2_70,Circle Graph,63453,algebra,1
38274954,96243,47156,1199,1,2_70,Circle Graph,66066,algebra,1
38154650,96255,47156,1199,1,2_70,Circle Graph,307851,algebra,1
38146133,96260,47156,1199,1,2_70,Circle Graph,36983,algebra,1
38167911,96265,47156,1199,0,2_70,Circle Graph,54366,algebra,1
38206683,96284,47156,1199,1,2_70,Circle Graph,20649,algebra,1
21986443,80173,47784,1200,0,456,分支语句,75857,algebra,1
21371206,80179,47784,1200,1,456,分支语句,29515,algebra,1
35311636,70363,47788,1201,0,462,循环语句,7640,algebra,1
31496373,78673,47788,1201,0,462,循环语句,8562,algebra,0
26428622,78675,47788,1201,1,462,循环语句,35922,algebra,1
21985955,80173,47788,1201,0,462,循环语句,148923,algebra,1
26428823,78675,47792,1202,1,10_104,Table,36422,algebra,1
21986811,80173,47792,1202,0,10_104,Table,40918,algebra,1
21370998,80179,47792,1202,0,10_104,Table,49940,algebra,1
22058666,81541,47792,1202,1,10_104,Table,51657,algebra,1
21648365,80181,47796,1203,0,432_458,访问控制_修饰符,65838,algebra,1
31853701,80352,47796,1203,0,432_458,访问控制_修饰符,49220,algebra,1
24837632,80807,47796,1203,1,432_458,访问控制_修饰符,34262,algebra,1
34673658,90433,47796,1203,1,432_458,访问控制_修饰符,137450,algebra,1
22253474,80174,47800,1204,0,418,void,74547,algebra,1
22331180,80360,47800,1204,0,418,void,265376,algebra,1
34673546,90433,47800,1204,1,418,void,190566,algebra,1
35310481,70363,47804,1205,0,518,return,69701,algebra,0
31496412,78673,47804,1205,0,518,return,57203,algebra,1
20421193,78675,47804,1205,0,518,return,85313,algebra,0
21366942,80171,47804,1205,1,518,return,102720,algebra,1
21484251,80174,47804,1205,0,518,return,23141,algebra,0
21496803,80181,47804,1205,0,518,return,1950,algebra,0
24827272,80807,47804,1205,1,518,return,84982,algebra,1
35393127,70363,47812,1206,1,10_104,Table,113954,algebra,1
34263233,77902,47812,1206,0,10_104,Table,45494,algebra,1
22253748,80174,47812,1206,0,10_104,Table,114766,algebra,1
21623007,80181,47812,1206,0,10_104,Table,110869,algebra,1
28752244,85646,47812,1206,1,10_104,Table,140235,algebra,1
21851225,80174,47816,1207,1,449_452,类与对象_java源文件,116359,algebra,1
35543597,70754,47820,1208,0,10_104,Table,133481,algebra,1
24827073,80807,47820,1208,0,10_104,Table,80531,algebra,0
21983745,80173,47824,1209,0,410,入口方法,2056980,algebra,1
24827038,80807,47824,1209,0,410,入口方法,179020,algebra,0
31496330,78673,47828,1210,0,438,构造函数,127672,algebra,1
25801158,80173,47828,1210,1,438,构造函数,186327,algebra,1
21596786,80181,47828,1210,0,438,构造函数,88281,algebra,1
22311405,81577,47828,1210,1,438,构造函数,29765,algebra,1
35311257,70363,47832,1211,0,517,抽象类和抽象方法,13234,algebra,1
21851753,80174,47832,1211,1,517,抽象类和抽象方法,45453,algebra,1
21496659,80181,47832,1211,0,517,抽象类和抽象方法,4696,algebra,1
24837638,80807,47832,1211,1,517,抽象类和抽象方法,23037,algebra,1
21366768,80171,47836,1212,1,10_104,Table,119305,algebra,1
21852328,80174,47836,1212,0,10_104,Table,90484,algebra,1
24827100,80807,47836,1212,0,10_104,Table,66184,algebra,0
24827263,80807,47840,1213,1,438,构造函数,87201,algebra,1
20421468,70729,47844,1214,0,520,super,139078,algebra,1
22564180,80177,47844,1214,1,520,super,149348,algebra,1
22058793,81541,47844,1214,1,520,super,49332,algebra,1
35393891,70363,47848,1215,1,520,super,53141,algebra,1
20421197,70729,47848,1215,1,520,super,193923,algebra,1
20421530,78675,47848,1215,1,520,super,42000,algebra,1
22331254,80360,47848,1215,0,520,super,25460,algebra,1
24837622,80807,47848,1215,1,520,super,78368,algebra,1
34261528,77902,47856,1216,0,451_494,覆盖_重载,19039,algebra,1
24267969,80173,47856,1216,0,451_494,覆盖_重载,187700,algebra,1
21851425,80174,47856,1216,0,451_494,覆盖_重载,63828,algebra,1
22100997,80175,47856,1216,1,451_494,覆盖_重载,889119,algebra,1
21370895,80179,47856,1216,1,451_494,覆盖_重载,88035,algebra,1
35311614,70363,47860,1217,1,484,接口与实现类,15062,algebra,1
31496448,78673,47860,1217,0,484,接口与实现类,41015,algebra,1
26428998,78675,47860,1217,1,484,接口与实现类,35531,algebra,1
21851602,80174,47860,1217,1,484,接口与实现类,126875,algebra,1
21371181,80179,47860,1217,1,484,接口与实现类,23280,algebra,1
21496778,80181,47860,1217,0,484,接口与实现类,1560,algebra,0
31002002,80352,47860,1217,0,484,接口与实现类,56328,algebra,1
35393951,70363,47864,1218,1,420,异常处理,34563,algebra,1
